UserID,ItemID,Rating,UserState,UserTimeZone,ItemCity,ItemState,ItemTimeZone,TripType
84908A3B3A14F3BD443A288144B3DE6C,1382900,5,NY,EASTERN,ORLANDO,FL,EASTERN,BUSINESS
0DEB27DA931EB948FF0C3534AE03F0ED,268262,5,NY,EASTERN,MINNEAPOLIS,MN,CENTRAL,COUPLES
A93858D4D250F4148A9F00F1F59203A2,247108,5,NY,EASTERN,HOUSTON,TX,CENTRAL,BUSINESS
A93858D4D250F4148A9F00F1F59203A2,1147630,5,NY,EASTERN,PORTLAND,OR,PACIFIC,BUSINESS
4289C910CFDCDDFFCF263E67CACE7CEC,217673,5,NY,EASTERN,PITTSBURGH,PA,EASTERN,SOLO
B0F31BAF63B6A8573380CD42D3FC6DC3,96770,5,NY,EASTERN,PITTSBURGH,PA,EASTERN,COUPLES
1659CB4C54CE66D6E1FC15333591E338,110152,5,NY,EASTERN,SALT LAKE CITY,UT,MOUNTAIN,BUSINESS
D73E389DB2545F9FBE2CB8F1B200D1DF,112188,5,NY,EASTERN,PORTLAND,OR,PACIFIC,BUSINESS
740A1C837A0E8D318A3144B0D7E04EB3,114150,5,NY,EASTERN,BOSTON,MA,EASTERN,BUSINESS
2C65CC16C1B58D5E5CB3CAC89DDB17E3,95198,5,NY,EASTERN,CLEVELAND,OH,EASTERN,COUPLES
C568AF81B7E57DBE4C561762A0719C3C,84118,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,BUSINESS
22F6E9C5BF0F4B4047B0AB07A8B7E450,258645,5,NY,EASTERN,CHANDLER,AZ,MOUNTAIN,BUSINESS
F7499FFE68F8628D94DBB5B2E596DEB1,84093,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,COUPLES
249063E5108AA2DA3728ACE7D7FCB0AE,224783,5,NY,EASTERN,SEATTLE,WA,PACIFIC,BUSINESS
1527B0A0B9DF6E5B0CD75EE67FFF1A46,93128,5,NY,EASTERN,BUFFALO,NY,EASTERN,BUSINESS
2B474233A1CC031A84C752C02DC28B6F,93396,5,NY,EASTERN,NEWYORK,NY,EASTERN,BUSINESS
816697768FFB985EA6A584398A105037,110414,5,NY,EASTERN,VIRGINIABEACH,VA,EASTERN,FAMILY
4AB2E80C2EE2A335E1DC5BBCBF3BB9C0,74068,5,NY,EASTERN,SCOTTSDALE,AZ,MOUNTAIN,BUSINESS
B680D2247926F4D91C0F877CD65C9031,1007413,5,NY,EASTERN,LOSANGELES,CA,PACIFIC,BUSINESS
58EB321C1E770B5643EAF268B25A7522,114644,5,NY,EASTERN,OVERLAND PARK,KS,CENTRAL,BUSINESS
58EB321C1E770B5643EAF268B25A7522,100783,5,NY,EASTERN,GREENSBORO,NC,EASTERN,BUSINESS
0C53355106815F22C2A410B2FC6BD509,270561,5,NY,EASTERN,ORLANDO,FL,EASTERN,BUSINESS
F562BEE2048C11E664587D94C9DA3312,1049347,5,NY,EASTERN,NEWYORK,NY,EASTERN,BUSINESS
2EB7981F6EE0CE6196040C10E29C8ED9,649230,5,NY,EASTERN,PITTSBURGH,PA,EASTERN,COUPLES
5F575FEA92F473DE1B3E2D0C2BEE4121,121915,5,NY,EASTERN,CHARLOTTE,NC,EASTERN,BUSINESS
5C4F674F3CDFD01D3AC785B07852D1AB,77827,5,NY,EASTERN,LOSANGELES,CA,PACIFIC,BUSINESS
5148612398C895D03472013CFB8F7AEA,1230421,5,NY,EASTERN,DETROIT,MI,EASTERN,BUSINESS
7B068550A47C3017BEDFFADBE8FADA2A,217354,5,NY,EASTERN,FORT LAUDERDALE,FL,EASTERN,FAMILY
A030EFC3F59DD983BB687B5A1A4E787A,482154,5,NY,EASTERN,SANDIEGO,CA,PACIFIC,BUSINESS
751ACE66E347AE5942DC7A6EC23A0046,80433,5,NY,EASTERN,OAKLAND,CA,PACIFIC,COUPLES
751ACE66E347AE5942DC7A6EC23A0046,95570,5,NY,EASTERN,TOLEDO,OH,EASTERN,COUPLES
3F9A97315104D6C09316CD5559D027DB,102480,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,FAMILY
E944D2A380C2FEB5BB1E812B482B38B3,615260,5,NY,EASTERN,HOUSTON,TX,CENTRAL,BUSINESS
5634EF20C34CE2BF1A213AA9009D1717,258705,5,NY,EASTERN,BOSTON,MA,EASTERN,COUPLES
5DAE9BE6CB3815E16150D5DFDF29596F,1449313,5,NY,EASTERN,BALTIMORE,MD,EASTERN,BUSINESS
FBADE2112793ACB2666E129FBF015B4B,1372556,5,NY,EASTERN,CLEVELAND,OH,EASTERN,BUSINESS
66282764E37383741F4CCD521AA3C370,1096293,5,NY,EASTERN,PLANO,TX,CENTRAL,BUSINESS
F8740706F5BD9058E5056415FD421005,102463,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,BUSINESS
F8740706F5BD9058E5056415FD421005,122343,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,BUSINESS
A9F0A48C728021CCD996F36D8E6DAB75,102033,5,NY,EASTERN,PORTLAND,OR,PACIFIC,FAMILY
680D12C62916C2ED2B841B632B6AA1D2,1197074,5,NY,EASTERN,ROCHESTER,NY,EASTERN,FAMILY
F6ED70E649181CF5503D922C7403DBD4,114134,5,NY,EASTERN,BOSTON,MA,EASTERN,SOLO
34629024EF1FF63F8FEDF9EEEB5E94D6,589369,5,NY,EASTERN,DALLAS,TX,CENTRAL,SOLO
226D381E07E1940CDADD2578F0C853FA,220075,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,FAMILY
4FEDB7C1E172DFD94AD32F1A28CED678,115503,5,NY,EASTERN,PITTSBURGH,PA,EASTERN,FRIENDS
4FEDB7C1E172DFD94AD32F1A28CED678,85029,5,NY,EASTERN,MIAMI,MI,EASTERN,FRIENDS
09D78F6CCAE3DB1DBC6110FD9756D034,98308,5,NY,EASTERN,ELIZABETH,NJ,EASTERN,FAMILY
449D7F24C0386E98BB2DF9AC9B99DB52,112132,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,SOLO
4BE205BD98E5E198DA629B083DC7EB1E,100770,5,NY,EASTERN,GREENSBORO,NC,EASTERN,FRIENDS
B3DCCE0262A897A476333D3DB0B636F5,95145,5,NY,EASTERN,CINCINNATI,OH,EASTERN,FRIENDS
B5B00E22810276653F6DCA3DEC51CE65,100769,5,NY,EASTERN,GREENSBORO,NC,EASTERN,SOLO
952E8B67FC1661A8095C2C3E0A64CC0B,1213452,5,NY,EASTERN,PITTSBURGH,PA,EASTERN,SOLO
5DFE96EC85C67F248DEFFA8B84891A6A,574449,5,NY,EASTERN,SANFRANCISCO,CA,PACIFIC,SOLO
5DFE96EC85C67F248DEFFA8B84891A6A,122343,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,SOLO
791A01D544BCEF1B617552E1B5A964B1,514488,5,NY,EASTERN,NEWYORK,NY,EASTERN,SOLO
6BBE36DEAC16A67F05389BD2225F39B3,94554,5,NY,EASTERN,DETROIT,MI,EASTERN,SOLO
2BCE412C84EE8DD5B99257DDD7565224,88663,5,NY,EASTERN,OVERLAND PARK,KS,CENTRAL,SOLO
3961030892189B575CE21474373E8D8C,98728,5,NY,EASTERN,DALLAS,TX,CENTRAL,BUSINESS
B2632BCD39012E5B466CB3511AC0C7C7,108571,5,NY,EASTERN,SANANTONIO,TX,CENTRAL,BUSINESS
49704C1C1B35BEE98E06352D563894A0,95145,5,NY,EASTERN,CINCINNATI,OH,EASTERN,COUPLES
5CADB76E1B8FAB6585236D2DA3CFDBA7,80483,5,NY,EASTERN,FORT LAUDERDALE,FL,EASTERN,FAMILY
5EDEDE1B45B2F3CB4140A62BD854D577,85885,5,NY,EASTERN,TAMPA,FL,EASTERN,COUPLES
D57DAE8CBFB98E95E7A5D1E23A9681ED,81204,5,NY,EASTERN,SANFRANCISCO,CA,PACIFIC,FRIENDS
2C1329A86BBEFA86729BA4E030EDCE65,102463,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,FRIENDS
84908A3B3A14F3BD443A288144B3DE6C,217354,5,NY,EASTERN,FORT LAUDERDALE,FL,EASTERN,COUPLES
0DEB27DA931EB948FF0C3534AE03F0ED,1048655,5,NY,EASTERN,MINNEAPOLIS,MN,CENTRAL,FAMILY
0DEB27DA931EB948FF0C3534AE03F0ED,89585,5,NY,EASTERN,BOSTON,MA,EASTERN,FAMILY
A93858D4D250F4148A9F00F1F59203A2,574805,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,FAMILY
4289C910CFDCDDFFCF263E67CACE7CEC,95187,5,NY,EASTERN,CLEVELAND,OH,EASTERN,SOLO
B0F31BAF63B6A8573380CD42D3FC6DC3,99586,5,NY,EASTERN,ROCHESTER,NY,EASTERN,FAMILY
1659CB4C54CE66D6E1FC15333591E338,83099,5,NY,EASTERN,DENVER,CO,MOUNTAIN,BUSINESS
C8B1E405FCFE24691EA37257A5ED1C30,1201116,5,NY,EASTERN,BOSTON,MA,EASTERN,COUPLES
740A1C837A0E8D318A3144B0D7E04EB3,480622,5,NY,EASTERN,ORLANDO,FL,EASTERN,FAMILY
5433CA6372F8B52DEA16D0CD25266606,214197,5,NY,EASTERN,NEWYORK,NY,EASTERN,COUPLES
8AE0A5F56DE525C2BCDF87D7E54E9DF0,321151,5,NY,EASTERN,BOSTON,MA,EASTERN,COUPLES
8A693CCDA342EC0D7ACA01F5C94B4671,1456410,5,NY,EASTERN,LASVEGAS,NV,PACIFIC,FAMILY
22F6E9C5BF0F4B4047B0AB07A8B7E450,224953,5,NY,EASTERN,SANFRANCISCO,CA,PACIFIC,SOLO
22F6E9C5BF0F4B4047B0AB07A8B7E450,119324,5,NY,EASTERN,SCOTTSDALE,AZ,MOUNTAIN,SOLO
22348D002D3CA882CFBBB01FD3D5AF4F,84093,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,SOLO
E659AF1B7FF5C31D21B2041A434655B4,217844,5,NY,EASTERN,SANFRANCISCO,CA,PACIFIC,COUPLES
249063E5108AA2DA3728ACE7D7FCB0AE,619451,5,NY,EASTERN,FORT LAUDERDALE,FL,EASTERN,SOLO
C4EC12EF67CA62E2EEEB71A8BDD9FDFF,1563869,5,NY,EASTERN,PITTSBURGH,PA,EASTERN,FAMILY
3B213BCECE52951DC4430E7EB830C761,482154,5,NY,EASTERN,SANDIEGO,CA,PACIFIC,COUPLES
816697768FFB985EA6A584398A105037,85981,5,NY,EASTERN,ORLANDO,FL,EASTERN,FAMILY
89F0034FE7D20339E122F0C4CC93123F,217770,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,COUPLES
6C64DCB228E0255547A69C46B138B280,89599,5,NY,EASTERN,BOSTON,MA,EASTERN,COUPLES
4AB2E80C2EE2A335E1DC5BBCBF3BB9C0,84440,5,NY,EASTERN,LOSANGELES,CA,PACIFIC,FAMILY
D6F7EE4670774194BB8D3AB99AD3D212,84063,5,NY,EASTERN,LONGBEACH,CA,PACIFIC,COUPLES
1609426679198144A65A85C951CEFEF3,89599,5,NY,EASTERN,BOSTON,MA,EASTERN,COUPLES
B57EC95207DB16E9FC65750FFC83BCC9,91907,5,NY,EASTERN,LASVEGAS,NV,PACIFIC,SOLO
58EB321C1E770B5643EAF268B25A7522,106479,5,NY,EASTERN,PLANO,TX,CENTRAL,BUSINESS
F00B4D44C6B19B0A6605C7A68E54295B,76083,5,NY,EASTERN,LOSANGELES,CA,PACIFIC,COUPLES
2EB7981F6EE0CE6196040C10E29C8ED9,224064,5,NY,EASTERN,DETROIT,MI,EASTERN,FAMILY
E6D08600CB0203EBB68CAFCF8BF5DA22,614244,5,NY,EASTERN,SEATTLE,WA,PACIFIC,COUPLES
B3C3AAB7A462504DB4032A9226B61682,281828,5,NY,EASTERN,SEATTLE,WA,PACIFIC,COUPLES
79FCA0CB6EC595F8360A15EE890E6C51,1901934,5,NY,EASTERN,ALBUQUERQUE,NM,MOUNTAIN,FAMILY
3F9A97315104D6C09316CD5559D027DB,596543,5,NY,EASTERN,LASVEGAS,NV,PACIFIC,SOLO
52EE91DAA5F49819C012915D214DB0F0,84087,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,FAMILY
E944D2A380C2FEB5BB1E812B482B38B3,1048655,5,NY,EASTERN,MINNEAPOLIS,MN,CENTRAL,SOLO
F4D0935BC0C9BAA3D89B35ECB6EE4C75,81985,5,NY,EASTERN,SANFRANCISCO,CA,PACIFIC,BUSINESS
966AD10C47559C8485889F12E9103122,817538,5,NY,EASTERN,PLANO,TX,CENTRAL,SOLO
966AD10C47559C8485889F12E9103122,95701,5,NY,EASTERN,MINNEAPOLIS,MN,CENTRAL,SOLO
CE845A1C303CE5F7964C7EC2DC6251FB,142074,5,NY,EASTERN,AUSTIN,TX,CENTRAL,COUPLES
3365D9BF46EBF7BD61631417C6E40539,123534,5,NY,EASTERN,ORLANDO,FL,EASTERN,FAMILY
9B8D1AC96AB249A2F4F29578F0F601E5,93450,5,NY,EASTERN,NEWYORK,NY,EASTERN,SOLO
F0D3BC849DD05D219A5C1AFF877E49EC,90510,5,NY,EASTERN,SAINT PAUL,MN,CENTRAL,FRIENDS
73505BB46390A7990F0AF49623664609,287606,5,NY,EASTERN,BOSTON,MA,EASTERN,COUPLES
F3213590E8A4E3637B3F281D1F17A703,238931,5,NY,EASTERN,NEWARK,NJ,EASTERN,SOLO
FBADE2112793ACB2666E129FBF015B4B,224324,5,NY,EASTERN,CHAPEL HILL,NC,EASTERN,FAMILY
37AADE69D8CC5C30403C391BB445CBA3,122315,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,FAMILY
66282764E37383741F4CCD521AA3C370,75525,5,NY,EASTERN,ANAHEIM,CA,PACIFIC,FRIENDS
FBC6DB453816F24A7F99411A20767448,96688,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,FAMILY
F8740706F5BD9058E5056415FD421005,112132,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,FAMILY
41F72AD082699DE0635B9902E4389D3D,82289,5,NY,EASTERN,SUNNYVALE,CA,PACIFIC,COUPLES
A9F0A48C728021CCD996F36D8E6DAB75,114134,5,NY,EASTERN,BOSTON,MA,EASTERN,FAMILY
680D12C62916C2ED2B841B632B6AA1D2,89333,5,NY,EASTERN,BALTIMORE,MD,EASTERN,FAMILY
A4C1BD28E51E595BAE45A02A2350F7E6,91674,5,NY,EASTERN,LASVEGAS,NV,PACIFIC,FRIENDS
34629024EF1FF63F8FEDF9EEEB5E94D6,122343,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,FRIENDS
29A9BCA40FB314684E3C9247836E3463,258647,5,NY,EASTERN,ORLANDO,FL,EASTERN,COUPLES
1D4375564ACBF09100851CA78649BFD9,1456416,5,NY,EASTERN,NEWYORK,NY,EASTERN,COUPLES
226D381E07E1940CDADD2578F0C853FA,100504,5,NY,EASTERN,SEATTLE,WA,PACIFIC,BUSINESS
226D381E07E1940CDADD2578F0C853FA,95186,5,NY,EASTERN,CLEVELAND,OH,EASTERN,BUSINESS
09D78F6CCAE3DB1DBC6110FD9756D034,119943,5,NY,EASTERN,AURORA,CO,MOUNTAIN,FAMILY
8CC1762C1BD28D022F9527D41CFDEE2E,89358,5,NY,EASTERN,BALTIMORE,MD,EASTERN,SOLO
B3DCCE0262A897A476333D3DB0B636F5,578192,5,NY,EASTERN,DENVER,CO,MOUNTAIN,FRIENDS
35F410167627464A897A60555308CB84,114149,5,NY,EASTERN,BOSTON,MA,EASTERN,COUPLES
CD872C69D86EDB0A93C22A0EDE2BB2E1,107836,5,NY,EASTERN,HOUSTON,TX,CENTRAL,SOLO
1F62BD96413E5E4D84C9709DBCBEAC48,102463,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,COUPLES
952E8B67FC1661A8095C2C3E0A64CC0B,498949,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,FAMILY
5DFE96EC85C67F248DEFFA8B84891A6A,1028569,5,NY,EASTERN,NEWYORK,NY,EASTERN,SOLO
791A01D544BCEF1B617552E1B5A964B1,217669,5,NY,EASTERN,PORTLAND,OR,PACIFIC,SOLO
CC4A9722B4F5BCB4A1C6B4137E38F223,235133,5,NY,EASTERN,LOSANGELES,CA,PACIFIC,BUSINESS
2BCE412C84EE8DD5B99257DDD7565224,1682077,5,NY,EASTERN,PITTSBURGH,PA,EASTERN,COUPLES
3961030892189B575CE21474373E8D8C,814162,5,NY,EASTERN,HIALEAH,FL,EASTERN,BUSINESS
B2632BCD39012E5B466CB3511AC0C7C7,223748,5,NY,EASTERN,COLUMBUS,OH,EASTERN,BUSINESS
6CB0178BB53E851BA3EC1E8A29A6AF55,88358,5,NY,EASTERN,DES MOINES,IA,CENTRAL,BUSINESS
CFFC7D475BFE340825586FF40AD32D45,655612,5,NY,EASTERN,CHARLOTTE,NC,EASTERN,SOLO
5CADB76E1B8FAB6585236D2DA3CFDBA7,1200603,5,NY,EASTERN,SEATTLE,WA,PACIFIC,FAMILY
5EDEDE1B45B2F3CB4140A62BD854D577,93450,5,NY,EASTERN,NEWYORK,NY,EASTERN,COUPLES
0CD5D3B23E4204EAE74E798F2C2819CB,819653,5,NY,EASTERN,COLUMBUS,OH,EASTERN,COUPLES
449537356F925E964EAB75E5E248E3C9,1479774,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,COUPLES
0DEB27DA931EB948FF0C3534AE03F0ED,224953,5,NY,EASTERN,SANFRANCISCO,CA,PACIFIC,FAMILY
A93858D4D250F4148A9F00F1F59203A2,1152288,5,NY,EASTERN,SEATTLE,WA,PACIFIC,BUSINESS
A93858D4D250F4148A9F00F1F59203A2,90003,5,NY,EASTERN,DETROIT,MI,EASTERN,BUSINESS
4289C910CFDCDDFFCF263E67CACE7CEC,95843,5,NY,EASTERN,TULSA,OK,CENTRAL,SOLO
740A1C837A0E8D318A3144B0D7E04EB3,75697,5,NY,EASTERN,ANAHEIM,CA,PACIFIC,FAMILY
740A1C837A0E8D318A3144B0D7E04EB3,78851,5,NY,EASTERN,ANAHEIM,CA,PACIFIC,FAMILY
C568AF81B7E57DBE4C561762A0719C3C,226730,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,COUPLES
8A693CCDA342EC0D7ACA01F5C94B4671,111751,5,NY,EASTERN,LOSANGELES,CA,PACIFIC,COUPLES
22F6E9C5BF0F4B4047B0AB07A8B7E450,81126,5,NY,EASTERN,SANFRANCISCO,CA,PACIFIC,SOLO
F7499FFE68F8628D94DBB5B2E596DEB1,234752,5,NY,EASTERN,BOSTON,MA,EASTERN,COUPLES
2B474233A1CC031A84C752C02DC28B6F,96735,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,COUPLES
816697768FFB985EA6A584398A105037,1308392,5,NY,EASTERN,ORLANDO,FL,EASTERN,FAMILY
CB8E3E582BB750AE2407D08D69D6C774,1190286,5,NY,EASTERN,FORT LAUDERDALE,FL,EASTERN,FAMILY
89F0034FE7D20339E122F0C4CC93123F,112134,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,COUPLES
6C64DCB228E0255547A69C46B138B280,89599,5,NY,EASTERN,BOSTON,MA,EASTERN,COUPLES
E043960761D823EAE13DDD86684BD993,611291,5,NY,EASTERN,SANANTONIO,TX,CENTRAL,BUSINESS
4AB2E80C2EE2A335E1DC5BBCBF3BB9C0,75680,5,NY,EASTERN,ANAHEIM,CA,PACIFIC,FAMILY
B57EC95207DB16E9FC65750FFC83BCC9,96770,5,NY,EASTERN,PITTSBURGH,PA,EASTERN,SOLO
4D8C64C57F6DEE4120094521477D5C99,73947,5,NY,EASTERN,PHOENIX,AZ,MOUNTAIN,BUSINESS
F00B4D44C6B19B0A6605C7A68E54295B,77775,5,NY,EASTERN,LOSANGELES,CA,PACIFIC,COUPLES
F562BEE2048C11E664587D94C9DA3312,1456410,5,NY,EASTERN,LASVEGAS,NV,PACIFIC,FRIENDS
E6D08600CB0203EBB68CAFCF8BF5DA22,223391,5,NY,EASTERN,LOUISVILLE,KY,CENTRAL,COUPLES
B3C3AAB7A462504DB4032A9226B61682,1144098,5,NY,EASTERN,PORTLAND,OR,PACIFIC,COUPLES
5C4F674F3CDFD01D3AC785B07852D1AB,122343,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,FAMILY
ADC05897359B2DB958FB3ACFEC65D1E0,89871,5,NY,EASTERN,SPRINGFIELD,MA,EASTERN,COUPLES
5148612398C895D03472013CFB8F7AEA,90003,5,NY,EASTERN,DETROIT,MI,EASTERN,BUSINESS
A030EFC3F59DD983BB687B5A1A4E787A,287392,5,NY,EASTERN,SANDIEGO,CA,PACIFIC,COUPLES
751ACE66E347AE5942DC7A6EC23A0046,1503474,5,NY,EASTERN,NEWYORK,NY,EASTERN,COUPLES
52EE91DAA5F49819C012915D214DB0F0,102480,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,FAMILY
3C95577DCD72E782CCE7D20CD5028B86,301309,5,NY,EASTERN,CHARLOTTE,NC,EASTERN,BUSINESS
E944D2A380C2FEB5BB1E812B482B38B3,1235897,5,NY,EASTERN,MIAMI,MI,EASTERN,FRIENDS
F4D0935BC0C9BAA3D89B35ECB6EE4C75,125476,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,BUSINESS
C7DDC0C506556C5019256F0C3D1638AB,1147514,5,NY,EASTERN,BALTIMORE,MD,EASTERN,FAMILY
E66777FDAD64E790EA95E6DB7FF7C9D8,1674902,5,NY,EASTERN,TULSA,OK,CENTRAL,FAMILY
966AD10C47559C8485889F12E9103122,570285,5,NY,EASTERN,SANANTONIO,TX,CENTRAL,FAMILY
23327452C9B90812C50D6FF1B7B150B1,84064,5,NY,EASTERN,WASHINGTONDC,DC,EASTERN,FAMILY
CE845A1C303CE5F7964C7EC2DC6251FB,77775,5,NY,EASTERN,LOSANGELES,CA,PACIFIC,COUPLES
CE845A1C303CE5F7964C7EC2DC6251FB,123559,5,NY,EASTERN,SANANTONIO,TX,CENTRAL,COUPLES
9B8D1AC96AB249A2F4F29578F0F601E5,288592,5,NY,EASTERN,MIAMI,MI,EASTERN,COUPLES
05A7527A96BC315E9ABECE659DB3687E,85380,5,NY,EASTERN,ORLANDO,FL,EASTERN,FAMILY
73505BB46390A7990F0AF49623664609,1479774,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,COUPLES
5DAE9BE6CB3815E16150D5DFDF29596F,97704,5,NY,EASTERN,LASVEGAS,NV,PACIFIC,BUSINESS
FBC6DB453816F24A7F99411A20767448,110414,5,NY,EASTERN,VIRGINIABEACH,VA,EASTERN,FAMILY
F8740706F5BD9058E5056415FD421005,112092,5,NY,EASTERN,ORLANDO,FL,EASTERN,FAMILY
3E2C54A2A57535182F6D67ECBD605856,122343,5,NY,EASTERN,PHILADELPHIA,PA,EASTERN,BUSINESS
05B6A3C610A3FD7E96847D41FE3924BC,94337,5,NY,EASTERN,BOSTON,MA,EASTERN,SOLO
5E1B87E273744436C854D09E07E98D87,98856,5,OH,EASTERN,FORTWORTH,TX,CENTRAL,FRIENDS
F74C517F4FDE5F46912A0756BEA54740,219418,5,OH,EASTERN,LEXINGTON,KY,CENTRAL,SOLO
9C282D092D32E8DD2E94646D20E08AD9,536356,5,OH,EASTERN,LEXINGTON,KY,CENTRAL,FRIENDS
E276A6C49B4068114B883BC5FCF32B72,224268,5,OH,EASTERN,LEXINGTON,KY,CENTRAL,SOLO
D5353368061B7FD5D052663419DE03FA,85368,5,OH,EASTERN,DENVER,CO,MOUNTAIN,SOLO
C48449C8DE3558D857CAF3EED9E5F03A,601379,5,OH,EASTERN,ANAHEIM,CA,PACIFIC,SOLO
D834A685E3888FDE25FABAA7067D30CE,75227,5,OH,EASTERN,CINCINNATI,OH,EASTERN,COUPLES
39A5560C8E40B75F0EA4DA7CCE2352CF,217654,5,OH,EASTERN,COLUMBUS,OH,EASTERN,SOLO
BFD8AE6D149A9015BCCAC66C808608C8,217214,5,OH,EASTERN,ANAHEIM,CA,PACIFIC,FAMILY
EAA7A3D89A90B928AE472F6AF2B9ABB0,1200977,5,OH,EASTERN,COLUMBUS,OH,EASTERN,FRIENDS
C4050464FE3430CB706E92B29FA3E50E,611874,5,OH,EASTERN,WORCESTER,MA,EASTERN,SOLO
BF2A020B8C152E44018BF8707B2849CD,123322,5,OH,EASTERN,CINCINNATI,OH,EASTERN,SOLO
FF87316F9B085A2C5E349F6F1FCA05B3,1409115,5,OH,EASTERN,CHARLOTTE,NC,EASTERN,FAMILY
1C63236B5D7D8736287996AA520A8C80,120174,5,OH,EASTERN,JACKSONVILLE,FL,EASTERN,SOLO
52E744313F7D316C630F4ADC36A7DF10,225315,5,OH,EASTERN,MILWAUKEE,WI,CENTRAL,FAMILY
52E744313F7D316C630F4ADC36A7DF10,110200,5,OH,EASTERN,SALT LAKE CITY,UT,MOUNTAIN,FAMILY
62E21D4A48D05C594E1CE0F376B37424,105653,5,OH,EASTERN,KNOXVILLE,TN,CENTRAL,SOLO
0837B10F769848B8DC800FA247DD5B6D,850464,5,OH,EASTERN,ELPASO,TX,CENTRAL,FRIENDS
35946DB085F424514373FB5DC818FE04,674735,5,OH,EASTERN,DETROIT,MI,EASTERN,COUPLES
8B712AA7B40554900647A8D310886A1A,95133,5,OH,EASTERN,CINCINNATI,OH,EASTERN,COUPLES
8B712AA7B40554900647A8D310886A1A,95169,5,OH,EASTERN,CINCINNATI,OH,EASTERN,FAMILY
8B712AA7B40554900647A8D310886A1A,111521,5,OH,EASTERN,CINCINNATI,OH,EASTERN,SOLO
47AE78A055033DDDCC6410F1F71D6739,101603,5,OH,EASTERN,DAYTON,OH,EASTERN,FAMILY
56AF86F93DA021BD6F259E79F06AE43D,1724103,5,OH,EASTERN,PITTSBURGH,PA,EASTERN,SOLO
8F5C52C6963BE11C118F437499712892,93732,5,OH,EASTERN,ROCHESTER,NY,EASTERN,SOLO
8D74835A8F3F2B1F50FA5A58254A89D1,88823,5,OH,EASTERN,LEXINGTON,KY,CENTRAL,SOLO
49F250598D0A059C741C024D72FA5F0D,95182,5,OH,EASTERN,CLEVELAND,OH,EASTERN,COUPLES
CE815F9E7BE0F90BF1F572C643AE64A5,112188,5,OH,EASTERN,PORTLAND,OR,PACIFIC,FAMILY
99E72EA7831195CC61E4D42227F404BB,92790,5,OH,EASTERN,LOUISVILLE,KY,CENTRAL,FAMILY
8888F2EE4F342A98F568C7B241FC03AA,98187,5,OH,EASTERN,NASHVILLE,TN,CENTRAL,COUPLES
8888F2EE4F342A98F568C7B241FC03AA,224877,5,OH,EASTERN,MIAMI,MI,EASTERN,COUPLES
9C282D092D32E8DD2E94646D20E08AD9,673806,5,OH,EASTERN,ATLANTA,GA,EASTERN,BUSINESS
28B2A7BEA7DA17B204F2396DCB8B528D,93128,5,OH,EASTERN,BUFFALO,NY,EASTERN,COUPLES
52381B7EE01842B66F4AC9BEB6AD538B,84117,5,OH,EASTERN,WASHINGTONDC,DC,EASTERN,FAMILY
33AF05DC364B26DE953354C32159039D,95115,5,OH,EASTERN,CINCINNATI,OH,EASTERN,COUPLES
BEFFE23DD867FBF0BB10865D7B6911DD,1556831,5,OH,EASTERN,ATLANTA,GA,EASTERN,COUPLES
A10436CCAA3FEB0E277A4871B34A85BF,105443,5,OH,EASTERN,NASHVILLE,TN,CENTRAL,COUPLES
39A5560C8E40B75F0EA4DA7CCE2352CF,223010,5,OH,EASTERN,ATLANTA,GA,EASTERN,FRIENDS
0DF64CD9F8120B38E46FEE491637F081,84075,5,OH,EASTERN,WASHINGTONDC,DC,EASTERN,FAMILY
55EAC3B8C1CF695819C80D47F93AD090,122450,5,OH,EASTERN,PITTSBURGH,PA,EASTERN,FRIENDS
55EAC3B8C1CF695819C80D47F93AD090,83097,5,OH,EASTERN,DENVER,CO,MOUNTAIN,SOLO
